Annee,,,,,,,,,,,,,,,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,,,2 027,2 028,2 029,2 030,,,,
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,autres nouvelle garanties,,,0,Unite,5 000,,,1,,,1,,,1,,1,,4,20 000,20 200,20 400,20 600,20 800, Ok , Ok , Ok ,  36 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,Loyer Kinshasa,,,0,Unite,90 000,1,1,1,1,1,1,1,1,1,1,1,1,12,1 080 000,1 090 800,1 101 600,1 112 400,1 123 200, Ok , Ok , Ok ,  37 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,5 000,1,1,1,1,1,1,1,1,1,1,1,1,12,60 000,60 600,61 200,61 800,62 400, Ok , Ok , Ok ,  38 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  39 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,5 000,1,1,1,1,1,1,1,1,1,1,1,1,12,60 000,60 600,61 200,61 800,62 400, Ok , Ok , Ok ,  40 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,4 000,1,1,1,1,1,1,1,1,1,1,1,1,12,48 000,48 480,48 960,49 440,49 920, Ok , Ok , Ok ,  41 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  42 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  43 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  44 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  45 
FI.3.1.02,FI.3.1.02 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61310003_ Loyers,61310003,DIRECTION FINANCIÈRE,,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  46 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,2 000,1,1,1,1,1,1,1,1,1,1,1,1,12,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  47 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,2 000,1,1,1,1,1,1,1,1,1,1,1,1,12,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  48 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,5 000,1,1,1,1,1,1,1,1,1,1,1,1,12,60 000,60 600,61 200,61 800,62 400, Ok , Ok , Ok ,  49 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,5 000,1,1,1,1,1,1,1,1,1,1,1,1,12,60 000,60 600,61 200,61 800,62 400, Ok , Ok , Ok ,  50 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  51 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  52 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  53 
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  54 
