Cost Center,Description CC,Province & Ville,Coordinations provinciales,Local / Etranger ?,Catégorie / Grade,Nature Depenses,Account Ohada,Departement ,Texte / Libelle,,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe,31-janv.,28-févr.,31-mars,30-avr.,31-mai,30-juin,31-juil.,31-août,30-sept.,31-oct.,30-nov.,31-déc.,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2027,2028,2029,2030,Check Categorie,Check Unite de mesure,Check cout unitaire,,CODE DEPARTEMENT,CODE ACTIVITE,CODE SOUS ACTIVITE,CODE TACHE
,,,,Ligne de depense,Direction,,,,Centre des couts ,Categories,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe,31/1/2025,28-Feb-26,31-Mar-26,30-Apr-26,31-May-26,30-Jun-26,31-Jul-26,31-Aug-26,30-Sep-26,31-Oct-26,30-Nov-26,31-Dec-26,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2027,2028,2029,2030,,,,,,,,
RH.5.3.01,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Nationales RH _ PPM ( cadres de direction et cadres),,,,,,,,,,,,0,0,50 000,0,0,0,0,0,0,0,0,0,50 000,50 000,50 500,51 000,51 500,52 000,,,,,RH,5,3,01
RH.5.3.02,"RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Nationales RH _ Gestion du temps, efficacité professionnelle et performance individuelle ( E-learning)",,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,3,02
RH.5.3.03,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Nationales RH _ Plan de formation pour une stratégie de développement et audit des résultats( E-Learning),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,3,03
RH.5.3.04,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Nationales RH _ Analyse des risques ( ALL STAFF) E-learning,,,,,,,,,,,,21 666,21 666,21 666,21 666,21 666,21 666,21 666,21 666,21 666,21 666,21 666,21 666,259 992,259 992,262 592,265 192,267 792,270 392,,,,,RH,5,3,04
RH.5.3.05,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Nationales RH _ Evaluation et pilotage du plan de formation ( E-Learning),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,3,05
RH.5.3.06,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations Nationales RH _ Gouvernance et comformité ( E-Learning),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,3,06
RH.5.3.07,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations nationales RH _ Formation pour Etudes,,,,,,,,,,,,0,0,0,22 250,0,0,0,0,0,0,0,0,22 250,22 250,22 473,22 695,22 918,23 140,,,,,RH,5,3,07
RH.5.3.08,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations nationales RH _ Formation pour Réparation,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,3,08
RH.5.3.09,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations nationales RH _ Formation pour Justice,,,,,,,,,,,,0,0,0,30 000,0,0,0,0,0,0,0,0,30 000,30 000,30 300,30 600,30 900,31 200,,,,,RH,5,3,09
RH.5.3.10,RESSOURCES HUMAINES _ Déploiement des dispositifs de formation _ Déploiements différentes formations nationales RH _ Formation pour Communication,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RH,5,3,10
